source,record,event_label,duration_stratum,event_hr,basal_start,basal_end,approach_start,approach_end,path,detector,collapse_role,L,theta_delta_S,theta_R,n_symbols,basal_idx_start,basal_idx_end,search_start_idx,search_end_idx,alarmed,lead_time_h,detection_hr,first_alarm_idx,n_alarm_samples_search,n_core_alarm_samples_search,mean_S_approach,mean_D_approach,frac_low_div_approach,frac_high_syn_approach,error
sddb,30,SDDB,holter_analytic,7.909166666666667,0.5,3.5,4.909166666666667,7.909166666666667,rr_30_clean.npz,I0_dS0.12_R10,none,50,0.12,10,128805,2266,14785,14785,35224,1,0.37969997829861146,7.529466688368055,33676,39,39,0.4050304516718714,0.5700527246722692,0.0,0.005864879274887653,
sddb,30,SDDB,holter_analytic,7.909166666666667,0.5,3.5,4.909166666666667,7.909166666666667,rr_30_clean.npz,I0_dS0.12_R12,none,50,0.12,12,128805,2266,14785,14785,35224,1,0.3792089843750004,7.529957682291666,33678,37,37,0.4050304516718714,0.5700527246722692,0.0,0.005864879274887653,
sddb,30,SDDB,holter_analytic,7.909166666666667,0.5,3.5,4.909166666666667,7.909166666666667,rr_30_clean.npz,I0_dS0.15_R5,none,50,0.15,5,128805,2266,14785,14785,35224,1,0.37776204427083293,7.531404622395834,33684,20,20,0.4050304516718714,0.5700527246722692,0.0,0.001980348846065961,
sddb,30,SDDB,holter_analytic,7.909166666666667,0.5,3.5,4.909166666666667,7.909166666666667,rr_30_clean.npz,I0_dS0.15_R8,none,50,0.15,8,128805,2266,14785,14785,35224,1,0.3770464409722223,7.532120225694444,33687,17,17,0.4050304516718714,0.5700527246722692,0.0,0.001980348846065961,
sddb,30,SDDB,holter_analytic,7.909166666666667,0.5,3.5,4.909166666666667,7.909166666666667,rr_30_clean.npz,I0_dS0.15_R10,none,50,0.15,10,128805,2266,14785,14785,35224,1,0.3765755208333337,7.532591145833333,33689,15,15,0.4050304516718714,0.5700527246722692,0.0,0.001980348846065961,
sddb,30,SDDB,holter_analytic,7.909166666666667,0.5,3.5,4.909166666666667,7.909166666666667,rr_30_clean.npz,I0_dS0.15_R12,none,50,0.15,12,128805,2266,14785,14785,35224,1,0.3760888671874998,7.533077799479167,33691,13,13,0.4050304516718714,0.5700527246722692,0.0,0.001980348846065961,
sddb,31,SDDB,holter_analytic,13.966329210069444,3.9663292100694445,6.9663292100694445,10.966329210069444,13.966329210069444,rr_31_clean.npz,I0_dS0.08_R5,none,50,0.08,5,63215,18047,31527,31527,63214,1,6.9843934461805555,6.981935763888889,31604,2904,2904,0.4119486703383163,0.522550048081126,0.003068450039339103,0.06034618410700236,
sddb,31,SDDB,holter_analytic,13.966329210069444,3.9663292100694445,6.9663292100694445,10.966329210069444,13.966329210069444,rr_31_clean.npz,I0_dS0.08_R8,none,50,0.08,8,63215,18047,31527,31527,63214,1,6.983804796006945,6.9825244140625,31607,2598,2598,0.4119486703383163,0.522550048081126,0.003068450039339103,0.06034618410700236,
sddb,31,SDDB,holter_analytic,13.966329210069444,3.9663292100694445,6.9663292100694445,10.966329210069444,13.966329210069444,rr_31_clean.npz,I0_dS0.08_R10,none,50,0.08,10,63215,18047,31527,31527,63214,1,6.983362630208333,6.982966579861111,31609,2429,2429,0.4119486703383163,0.522550048081126,0.003068450039339103,0.06034618410700236,
sddb,31,SDDB,holter_analytic,13.966329210069444,3.9663292100694445,6.9663292100694445,10.966329210069444,13.966329210069444,rr_31_clean.npz,I0_dS0.08_R12,none,50,0.08,12,63215,18047,31527,31527,63214,1,6.982955729166667,6.983373480902777,31611,2273,2273,0.4119486703383163,0.522550048081126,0.003068450039339103,0.06034618410700236,
sddb,31,SDDB,holter_analytic,13.966329210069444,3.9663292100694445,6.9663292100694445,10.966329210069444,13.966329210069444,rr_31_clean.npz,I0_dS0.10_R5,none,50,0.1,5,63215,18047,31527,31527,63214,1,6.982955729166667,6.983373480902777,31611,2069,2069,0.4119486703383163,0.522550048081126,0.003068450039339103,0.03564122738001574,
sddb,31,SDDB,holter_analytic,13.966329210069444,3.9663292100694445,6.9663292100694445,10.966329210069444,13.966329210069444,rr_31_clean.npz,I0_dS0.10_R8,none,50,0.1,8,63215,18047,31527,31527,63214,1,6.963253580729167,7.003075629340278,31708,1825,1825,0.4119486703383163,0.522550048081126,0.003068450039339103,0.03564122738001574,
sddb,31,SDDB,holter_analytic,13.966329210069444,3.9663292100694445,6.9663292100694445,10.966329210069444,13.966329210069444,rr_31_clean.npz,I0_dS0.10_R10,none,50,0.1,10,63215,18047,31527,31527,63214,1,6.962847222222222,7.0034819878472225,31710,1688,1688,0.4119486703383163,0.522550048081126,0.003068450039339103,0.03564122738001574,
sddb,31,SDDB,holter_analytic,13.966329210069444,3.9663292100694445,6.9663292100694445,10.966329210069444,13.966329210069444,rr_31_clean.npz,I0_dS0.10_R12,none,50,0.1,12,63215,18047,31527,31527,63214,1,6.962442491319445,7.00388671875,31712,1566,1566,0.4119486703383163,0.522550048081126,0.003068450039339103,0.03564122738001574,
sddb,31,SDDB,holter_analytic,13.966329210069444,3.9663292100694445,6.9663292100694445,10.966329210069444,13.966329210069444,rr_31_clean.npz,I0_dS0.12_R5,none,50,0.12,5,63215,18047,31527,31527,63214,1,6.9637158203125,7.002613389756944,31706,1455,1455,0.4119486703383163,0.522550048081126,0.003068450039339103,0.02069236821400472,
sddb,31,SDDB,holter_analytic,13.966329210069444,3.9663292100694445,6.9663292100694445,10.966329210069444,13.966329210069444,rr_31_clean.npz,I0_dS0.12_R8,none,50,0.12,8,63215,18047,31527,31527,63214,1,6.963069118923611,7.003260091145833,31709,1248,1248,0.4119486703383163,0.522550048081126,0.003068450039339103,0.02069236821400472,
sddb,31,SDDB,holter_analytic,13.966329210069444,3.9663292100694445,6.9663292100694445,10.966329210069444,13.966329210069444,rr_31_clean.npz,I0_dS0.12_R10,none,50,0.12,10,63215,18047,31527,31527,63214,1,6.962640516493056,7.003688693576389,31711,1123,1123,0.4119486703383163,0.522550048081126,0.003068450039339103,0.02069236821400472,
sddb,31,SDDB,holter_analytic,13.966329210069444,3.9663292100694445,6.9663292100694445,10.966329210069444,13.966329210069444,rr_31_clean.npz,I0_dS0.12_R12,none,50,0.12,12,63215,18047,31527,31527,63214,1,6.962237955729167,7.004091254340278,31713,1015,1015,0.4119486703383163,0.522550048081126,0.003068450039339103,0.02069236821400472,
sddb,31,SDDB,holter_analytic,13.966329210069444,3.9663292100694445,6.9663292100694445,10.966329210069444,13.966329210069444,rr_31_clean.npz,I0_dS0.15_R5,none,50,0.15,5,63215,18047,31527,31527,63214,1,6.963069118923611,7.003260091145833,31709,801,801,0.4119486703383163,0.522550048081126,0.003068450039339103,0.008811959087332809,
sddb,31,SDDB,holter_analytic,13.966329210069444,3.9663292100694445,6.9663292100694445,10.966329210069444,13.966329210069444,rr_31_clean.npz,I0_dS0.15_R8,none,50,0.15,8,63215,18047,31527,31527,63214,1,6.962442491319445,7.00388671875,31712,687,687,0.4119486703383163,0.522550048081126,0.003068450039339103,0.008811959087332809,
sddb,31,SDDB,holter_analytic,13.966329210069444,3.9663292100694445,6.9663292100694445,10.966329210069444,13.966329210069444,rr_31_clean.npz,I0_dS0.15_R10,none,50,0.15,10,63215,18047,31527,31527,63214,1,6.9620361328125,7.0042930772569445,31714,623,623,0.4119486703383163,0.522550048081126,0.003068450039339103,0.008811959087332809,
sddb,31,SDDB,holter_analytic,13.966329210069444,3.9663292100694445,6.9663292100694445,10.966329210069444,13.966329210069444,rr_31_clean.npz,I0_dS0.15_R12,none,50,0.15,12,63215,18047,31527,31527,63214,1,6.961633572048611,7.004695638020833,31716,567,567,0.4119486703383163,0.522550048081126,0.003068450039339103,0.008811959087332809,
sddb,32,SDDB,holter_analytic,16.755,6.754999999999999,9.754999999999999,13.754999999999999,16.755,rr_32_clean.npz,I0_dS0.08_R5,none,50,0.08,5,127197,34411,49576,49576,83947,1,6.972408854166666,9.782591145833333,49714,448,448,0.39855276832887027,0.5164792968404462,0.0015922414417022508,0.025837736122168345,
sddb,32,SDDB,holter_analytic,16.755,6.754999999999999,9.754999999999999,13.754999999999999,16.755,rr_32_clean.npz,I0_dS0.08_R8,none,50,0.08,8,127197,34411,49576,49576,83947,1,6.968477647569443,9.786522352430556,49734,282,282,0.39855276832887027,0.5164792968404462,0.0015922414417022508,0.025837736122168345,
sddb,32,SDDB,holter_analytic,16.755,6.754999999999999,9.754999999999999,13.754999999999999,16.755,rr_32_clean.npz,I0_dS0.08_R10,none,50,0.08,10,127197,34411,49576,49576,83947,1,6.968084852430554,9.786915147569445,49736,206,206,0.39855276832887027,0.5164792968404462,0.0015922414417022508,0.025837736122168345,
sddb,32,SDDB,holter_analytic,16.755,6.754999999999999,9.754999999999999,13.754999999999999,16.755,rr_32_clean.npz,I0_dS0.08_R12,none,50,0.08,12,127197,34411,49576,49576,83947,1,6.655966796874999,10.099033203125,51342,151,151,0.39855276832887027,0.5164792968404462,0.0015922414417022508,0.025837736122168345,
sddb,32,SDDB,holter_analytic,16.755,6.754999999999999,9.754999999999999,13.754999999999999,16.755,rr_32_clean.npz,I0_dS0.10_R5,none,50,0.1,5,127197,34411,49576,49576,83947,1,6.656548394097221,10.098451605902778,51339,86,86,0.39855276832887027,0.5164792968404462,0.0015922414417022508,0.006803213432727799,
sddb,32,SDDB,holter_analytic,16.755,6.754999999999999,9.754999999999999,13.754999999999999,16.755,rr_32_clean.npz,I0_dS0.10_R8,none,50,0.1,8,127197,34411,49576,49576,83947,1,6.655966796874999,10.099033203125,51342,41,41,0.39855276832887027,0.5164792968404462,0.0015922414417022508,0.006803213432727799,
sddb,32,SDDB,holter_analytic,16.755,6.754999999999999,9.754999999999999,13.754999999999999,16.755,rr_32_clean.npz,I0_dS0.10_R10,none,50,0.1,10,127197,34411,49576,49576,83947,1,6.655577256944444,10.099422743055555,51344,26,26,0.39855276832887027,0.5164792968404462,0.0015922414417022508,0.006803213432727799,
sddb,32,SDDB,holter_analytic,16.755,6.754999999999999,9.754999999999999,13.754999999999999,16.755,rr_32_clean.npz,I0_dS0.10_R12,none,50,0.1,12,127197,34411,49576,49576,83947,1,6.65519314236111,10.099806857638889,51346,12,12,0.39855276832887027,0.5164792968404462,0.0015922414417022508,0.006803213432727799,
sddb,32,SDDB,holter_analytic,16.755,6.754999999999999,9.754999999999999,13.754999999999999,16.755,rr_32_clean.npz,I0_dS0.12_R5,none,50,0.12,5,127197,34411,49576,49576,83947,1,6.656162109375,10.098837890625,51341,4,4,0.39855276832887027,0.5164792968404462,0.0015922414417022508,0.0010132445538105232,
sddb,32,SDDB,holter_analytic,16.755,6.754999999999999,9.754999999999999,13.754999999999999,16.755,rr_32_clean.npz,I0_dS0.12_R8,none,50,0.12,8,127197,34411,49576,49576,83947,0,nan,nan,,0,0,0.39855276832887027,0.5164792968404462,0.0015922414417022508,0.0010132445538105232,
sddb,32,SDDB,holter_analytic,16.755,6.754999999999999,9.754999999999999,13.754999999999999,16.755,rr_32_clean.npz,I0_dS0.12_R10,none,50,0.12,10,127197,34411,49576,49576,83947,0,nan,nan,,0,0,0.39855276832887027,0.5164792968404462,0.0015922414417022508,0.0010132445538105232,
sddb,32,SDDB,holter_analytic,16.755,6.754999999999999,9.754999999999999,13.754999999999999,16.755,rr_32_clean.npz,I0_dS0.12_R12,none,50,0.12,12,127197,34411,49576,49576,83947,0,nan,nan,,0,0,0.39855276832887027,0.5164792968404462,0.0015922414417022508,0.0010132445538105232,
sddb,32,SDDB,holter_analytic,16.755,6.754999999999999,9.754999999999999,13.754999999999999,16.755,rr_32_clean.npz,I0_dS0.15_R5,none,50,0.15,5,127197,34411,49576,49576,83947,0,nan,nan,,0,0,0.39855276832887027,0.5164792968404462,0.0015922414417022508,0.0,
sddb,32,SDDB,holter_analytic,16.755,6.754999999999999,9.754999999999999,13.754999999999999,16.755,rr_32_clean.npz,I0_dS0.15_R8,none,50,0.15,8,127197,34411,49576,49576,83947,0,nan,nan,,0,0,0.39855276832887027,0.5164792968404462,0.0015922414417022508,0.0,
sddb,32,SDDB,holter_analytic,16.755,6.754999999999999,9.754999999999999,13.754999999999999,16.755,rr_32_clean.npz,I0_dS0.15_R10,none,50,0.15,10,127197,34411,49576,49576,83947,0,nan,nan,,0,0,0.39855276832887027,0.5164792968404462,0.0015922414417022508,0.0,
sddb,32,SDDB,holter_analytic,16.755,6.754999999999999,9.754999999999999,13.754999999999999,16.755,rr_32_clean.npz,I0_dS0.15_R12,none,50,0.15,12,127197,34411,49576,49576,83947,0,nan,nan,,0,0,0.39855276832887027,0.5164792968404462,0.0015922414417022508,0.0,
sddb,35,SDDB,holter_analytic,23.999811197916667,6.0,16.0,20.999811197916667,23.999811197916667,rr_35_clean.npz,I0_dS0.08_R5,none,50,0.08,5,100739,26896,70334,70334,100738,1,7.865148654513888,16.13466254340278,70822,494,494,0.43884179104477616,0.5743587204937172,0.0,0.03282096977797579,
sddb,35,SDDB,holter_analytic,23.999811197916667,6.0,16.0,20.999811197916667,23.999811197916667,rr_35_clean.npz,I0_dS0.08_R8,none,50,0.08,8,100739,26896,70334,70334,100738,1,7.864404296875001,16.135406901041666,70825,330,330,0.43884179104477616,0.5743587204937172,0.0,0.03282096977797579,
sddb,35,SDDB,holter_analytic,23.999811197916667,6.0,16.0,20.999811197916667,23.999811197916667,rr_35_clean.npz,I0_dS0.08_R10,none,50,0.08,10,100739,26896,70334,70334,100738,1,7.849499782986111,16.150311414930556,70883,253,253,0.43884179104477616,0.5743587204937172,0.0,0.03282096977797579,
sddb,35,SDDB,holter_analytic,23.999811197916667,6.0,16.0,20.999811197916667,23.999811197916667,rr_35_clean.npz,I0_dS0.08_R12,none,50,0.08,12,100739,26896,70334,70334,100738,1,7.849066840277779,16.15074435763889,70885,192,192,0.43884179104477616,0.5743587204937172,0.0,0.03282096977797579,
sddb,35,SDDB,holter_analytic,23.999811197916667,6.0,16.0,20.999811197916667,23.999811197916667,rr_35_clean.npz,I0_dS0.10_R5,none,50,0.1,5,100739,26896,70334,70334,100738,1,7.850589192708334,16.149222005208333,70879,141,141,0.43884179104477616,0.5743587204937172,0.0,0.007128536422365783,
sddb,35,SDDB,holter_analytic,23.999811197916667,6.0,16.0,20.999811197916667,23.999811197916667,rr_35_clean.npz,I0_dS0.10_R8,none,50,0.1,8,100739,26896,70334,70334,100738,1,7.849753689236113,16.150057508680554,70882,93,93,0.43884179104477616,0.5743587204937172,0.0,0.007128536422365783,
sddb,35,SDDB,holter_analytic,23.999811197916667,6.0,16.0,20.999811197916667,23.999811197916667,rr_35_clean.npz,I0_dS0.10_R10,none,50,0.1,10,100739,26896,70334,70334,100738,1,7.849273003472224,16.150538194444444,70884,72,72,0.43884179104477616,0.5743587204937172,0.0,0.007128536422365783,
sddb,35,SDDB,holter_analytic,23.999811197916667,6.0,16.0,20.999811197916667,23.999811197916667,rr_35_clean.npz,I0_dS0.10_R12,none,50,0.1,12,100739,26896,70334,70334,100738,1,7.848776041666667,16.15103515625,70886,56,56,0.43884179104477616,0.5743587204937172,0.0,0.007128536422365783,
sddb,35,SDDB,holter_analytic,23.999811197916667,6.0,16.0,20.999811197916667,23.999811197916667,rr_35_clean.npz,I0_dS0.12_R5,none,50,0.12,5,100739,26896,70334,70334,100738,1,7.848776041666667,16.15103515625,70886,53,53,0.43884179104477616,0.5743587204937172,0.0,0.0011138338159946536,
sddb,35,SDDB,holter_analytic,23.999811197916667,6.0,16.0,20.999811197916667,23.999811197916667,rr_35_clean.npz,I0_dS0.12_R8,none,50,0.12,8,100739,26896,70334,70334,100738,1,7.848002387152778,16.15180881076389,70889,38,38,0.43884179104477616,0.5743587204937172,0.0,0.0011138338159946536,
sddb,35,SDDB,holter_analytic,23.999811197916667,6.0,16.0,20.999811197916667,23.999811197916667,rr_35_clean.npz,I0_dS0.12_R10,none,50,0.12,10,100739,26896,70334,70334,100738,1,6.146375868055557,17.85343532986111,77001,33,33,0.43884179104477616,0.5743587204937172,0.0,0.0011138338159946536,
sddb,35,SDDB,holter_analytic,23.999811197916667,6.0,16.0,20.999811197916667,23.999811197916667,rr_35_clean.npz,I0_dS0.12_R12,none,50,0.12,12,100739,26896,70334,70334,100738,1,6.14582465277778,17.853986545138888,77003,29,29,0.43884179104477616,0.5743587204937172,0.0,0.0011138338159946536,
sddb,35,SDDB,holter_analytic,23.999811197916667,6.0,16.0,20.999811197916667,23.999811197916667,rr_35_clean.npz,I0_dS0.15_R5,none,50,0.15,5,100739,26896,70334,70334,100738,1,3.865976562500002,20.133834635416665,84505,21,21,0.43884179104477616,0.5743587204937172,0.0,0.0,
sddb,35,SDDB,holter_analytic,23.999811197916667,6.0,16.0,20.999811197916667,23.999811197916667,rr_35_clean.npz,I0_dS0.15_R8,none,50,0.15,8,100739,26896,70334,70334,100738,1,3.865197482638891,20.134613715277776,84508,18,18,0.43884179104477616,0.5743587204937172,0.0,0.0,
sddb,35,SDDB,holter_analytic,23.999811197916667,6.0,16.0,20.999811197916667,23.999811197916667,rr_35_clean.npz,I0_dS0.15_R10,none,50,0.15,10,100739,26896,70334,70334,100738,1,3.8646527777777777,20.13515842013889,84510,16,16,0.43884179104477616,0.5743587204937172,0.0,0.0,
sddb,35,SDDB,holter_analytic,23.999811197916667,6.0,16.0,20.999811197916667,23.999811197916667,rr_35_clean.npz,I0_dS0.15_R12,none,50,0.15,12,100739,26896,70334,70334,100738,1,3.863936631944444,20.135874565972223,84512,14,14,0.43884179104477616,0.5743587204937172,0.0,0.0,
sddb,36,SDDB,holter_analytic,18.98361111111111,8.98361111111111,11.98361111111111,15.98361111111111,18.98361111111111,rr_36_clean.npz,I0_dS0.08_R5,none,50,0.08,5,77321,34532,45195,45195,71963,1,6.628744574652776,12.354866536458333,46535,1258,1258,0.4461320092214932,0.5670627179760004,0.0,0.033339244546905476,
sddb,36,SDDB,holter_analytic,18.98361111111111,8.98361111111111,11.98361111111111,15.98361111111111,18.98361111111111,rr_36_clean.npz,I0_dS0.08_R8,none,50,0.08,8,77321,34532,45195,45195,71963,1,6.490379774305554,12.493231336805556,47026,1013,1013,0.4461320092214932,0.5670627179760004,0.0,0.033339244546905476,
sddb,36,SDDB,holter_analytic,18.98361111111111,8.98361111111111,11.98361111111111,15.98361111111111,18.98361111111111,rr_36_clean.npz,I0_dS0.08_R10,none,50,0.08,10,77321,34532,45195,45195,71963,1,6.489866536458331,12.493744574652778,47028,898,898,0.4461320092214932,0.5670627179760004,0.0,0.033339244546905476,
sddb,36,SDDB,holter_analytic,18.98361111111111,8.98361111111111,11.98361111111111,15.98361111111111,18.98361111111111,rr_36_clean.npz,I0_dS0.08_R12,none,50,0.08,12,77321,34532,45195,45195,71963,1,6.4893131510416655,12.494297960069444,47030,796,796,0.4461320092214932,0.5670627179760004,0.0,0.033339244546905476,
sddb,36,SDDB,holter_analytic,18.98361111111111,8.98361111111111,11.98361111111111,15.98361111111111,18.98361111111111,rr_36_clean.npz,I0_dS0.10_R5,none,50,0.1,5,77321,34532,45195,45195,71963,1,6.29044704861111,12.6931640625,47794,565,565,0.4461320092214932,0.5670627179760004,0.0,0.011526866465685405,
sddb,36,SDDB,holter_analytic,18.98361111111111,8.98361111111111,11.98361111111111,15.98361111111111,18.98361111111111,rr_36_clean.npz,I0_dS0.10_R8,none,50,0.1,8,77321,34532,45195,45195,71963,1,6.2896820746527755,12.693929036458334,47797,427,427,0.4461320092214932,0.5670627179760004,0.0,0.011526866465685405,
sddb,36,SDDB,holter_analytic,18.98361111111111,8.98361111111111,11.98361111111111,15.98361111111111,18.98361111111111,rr_36_clean.npz,I0_dS0.10_R10,none,50,0.1,10,77321,34532,45195,45195,71963,1,6.289177517361109,12.69443359375,47799,363,363,0.4461320092214932,0.5670627179760004,0.0,0.011526866465685405,
sddb,36,SDDB,holter_analytic,18.98361111111111,8.98361111111111,11.98361111111111,15.98361111111111,18.98361111111111,rr_36_clean.npz,I0_dS0.10_R12,none,50,0.1,12,77321,34532,45195,45195,71963,1,6.288672960069443,12.694938151041667,47801,315,315,0.4461320092214932,0.5670627179760004,0.0,0.011526866465685405,
sddb,36,SDDB,holter_analytic,18.98361111111111,8.98361111111111,11.98361111111111,15.98361111111111,18.98361111111111,rr_36_clean.npz,I0_dS0.12_R5,none,50,0.12,5,77321,34532,45195,45195,71963,1,6.2896820746527755,12.693929036458334,47797,245,245,0.4461320092214932,0.5670627179760004,0.0,0.0041674055683631845,
sddb,36,SDDB,holter_analytic,18.98361111111111,8.98361111111111,11.98361111111111,15.98361111111111,18.98361111111111,rr_36_clean.npz,I0_dS0.12_R8,none,50,0.12,8,77321,34532,45195,45195,71963,1,5.688931206597221,13.294679904513888,50145,187,187,0.4461320092214932,0.5670627179760004,0.0,0.0041674055683631845,
sddb,36,SDDB,holter_analytic,18.98361111111111,8.98361111111111,11.98361111111111,15.98361111111111,18.98361111111111,rr_36_clean.npz,I0_dS0.12_R10,none,50,0.12,10,77321,34532,45195,45195,71963,1,5.688444010416665,13.295167100694444,50147,159,159,0.4461320092214932,0.5670627179760004,0.0,0.0041674055683631845,
sddb,36,SDDB,holter_analytic,18.98361111111111,8.98361111111111,11.98361111111111,15.98361111111111,18.98361111111111,rr_36_clean.npz,I0_dS0.12_R12,none,50,0.12,12,77321,34532,45195,45195,71963,1,5.025343967013887,13.958267144097222,52665,137,137,0.4461320092214932,0.5670627179760004,0.0,0.0041674055683631845,
sddb,36,SDDB,holter_analytic,18.98361111111111,8.98361111111111,11.98361111111111,15.98361111111111,18.98361111111111,rr_36_clean.npz,I0_dS0.15_R5,none,50,0.15,5,77321,34532,45195,45195,71963,1,4.991684027777776,13.991927083333334,52794,63,63,0.4461320092214932,0.5670627179760004,0.0,0.0005320092214931725,
sddb,36,SDDB,holter_analytic,18.98361111111111,8.98361111111111,11.98361111111111,15.98361111111111,18.98361111111111,rr_36_clean.npz,I0_dS0.15_R8,none,50,0.15,8,77321,34532,45195,45195,71963,1,4.990933159722221,13.992677951388888,52797,51,51,0.4461320092214932,0.5670627179760004,0.0,0.0005320092214931725,
sddb,36,SDDB,holter_analytic,18.98361111111111,8.98361111111111,11.98361111111111,15.98361111111111,18.98361111111111,rr_36_clean.npz,I0_dS0.15_R10,none,50,0.15,10,77321,34532,45195,45195,71963,1,4.990447048611109,13.9931640625,52799,45,45,0.4461320092214932,0.5670627179760004,0.0,0.0005320092214931725,
sddb,36,SDDB,holter_analytic,18.98361111111111,8.98361111111111,11.98361111111111,15.98361111111111,18.98361111111111,rr_36_clean.npz,I0_dS0.15_R12,none,50,0.15,12,77321,34532,45195,45195,71963,1,4.546380208333332,14.437230902777777,54495,40,40,0.4461320092214932,0.5670627179760004,0.0,0.0005320092214931725,
sddb,38,SDDB,holter_analytic,8.031666666666666,0.5,3.5,5.031666666666666,8.031666666666666,rr_38_clean.npz,I0_dS0.08_R5,none,50,0.08,5,74428,2979,21274,21274,48664,1,4.506778971354166,3.5248876953125,21430,2349,2349,0.4297889811832514,0.549402598054912,0.006554783296603944,0.17454935864835847,
sddb,38,SDDB,holter_analytic,8.031666666666666,0.5,3.5,5.031666666666666,8.031666666666666,rr_38_clean.npz,I0_dS0.08_R8,none,50,0.08,8,74428,2979,21274,21274,48664,1,4.5063034396701385,3.525363226996528,21433,2001,2001,0.4297889811832514,0.549402598054912,0.006554783296603944,0.17454935864835847,
sddb,38,SDDB,holter_analytic,8.031666666666666,0.5,3.5,5.031666666666666,8.031666666666666,rr_38_clean.npz,I0_dS0.08_R10,none,50,0.08,10,74428,2979,21274,21274,48664,1,4.505984429253472,3.5256822374131946,21435,1816,1816,0.4297889811832514,0.549402598054912,0.006554783296603944,0.17454935864835847,
sddb,38,SDDB,holter_analytic,8.031666666666666,0.5,3.5,5.031666666666666,8.031666666666666,rr_38_clean.npz,I0_dS0.08_R12,none,50,0.08,12,74428,2979,21274,21274,48664,1,4.50566677517361,3.5259998914930555,21437,1671,1671,0.4297889811832514,0.549402598054912,0.006554783296603944,0.17454935864835847,
sddb,38,SDDB,holter_analytic,8.031666666666666,0.5,3.5,5.031666666666666,8.031666666666666,rr_38_clean.npz,I0_dS0.10_R5,none,50,0.1,5,74428,2979,21274,21274,48664,1,4.5063034396701385,3.525363226996528,21433,1230,1230,0.4297889811832514,0.549402598054912,0.006554783296603944,0.0983782562016161,
sddb,38,SDDB,holter_analytic,8.031666666666666,0.5,3.5,5.031666666666666,8.031666666666666,rr_38_clean.npz,I0_dS0.10_R8,none,50,0.1,8,74428,2979,21274,21274,48664,1,4.503913302951389,3.5277533637152776,21448,1008,1008,0.4297889811832514,0.549402598054912,0.006554783296603944,0.0983782562016161,
sddb,38,SDDB,holter_analytic,8.031666666666666,0.5,3.5,5.031666666666666,8.031666666666666,rr_38_clean.npz,I0_dS0.10_R10,none,50,0.1,10,74428,2979,21274,21274,48664,1,4.503593207465277,3.528073459201389,21450,899,899,0.4297889811832514,0.549402598054912,0.006554783296603944,0.0983782562016161,
sddb,38,SDDB,holter_analytic,8.031666666666666,0.5,3.5,5.031666666666666,8.031666666666666,rr_38_clean.npz,I0_dS0.10_R12,none,50,0.1,12,74428,2979,21274,21274,48664,1,3.6836121961805555,4.348054470486111,26598,813,813,0.4297889811832514,0.549402598054912,0.006554783296603944,0.0983782562016161,
sddb,38,SDDB,holter_analytic,8.031666666666666,0.5,3.5,5.031666666666666,8.031666666666666,rr_38_clean.npz,I0_dS0.12_R5,none,50,0.12,5,74428,2979,21274,21274,48664,1,3.682984483506944,4.348682183159722,26602,623,623,0.4297889811832514,0.549402598054912,0.006554783296603944,0.05328586766118551,
sddb,38,SDDB,holter_analytic,8.031666666666666,0.5,3.5,5.031666666666666,8.031666666666666,rr_38_clean.npz,I0_dS0.12_R8,none,50,0.12,8,74428,2979,21274,21274,48664,1,2.7789898003472215,5.252676866319445,32348,524,524,0.4297889811832514,0.549402598054912,0.006554783296603944,0.05328586766118551,
sddb,38,SDDB,holter_analytic,8.031666666666666,0.5,3.5,5.031666666666666,8.031666666666666,rr_38_clean.npz,I0_dS0.12_R10,none,50,0.12,10,74428,2979,21274,21274,48664,1,2.7786686197916666,5.252998046875,32350,474,474,0.4297889811832514,0.549402598054912,0.006554783296603944,0.05328586766118551,
sddb,38,SDDB,holter_analytic,8.031666666666666,0.5,3.5,5.031666666666666,8.031666666666666,rr_38_clean.npz,I0_dS0.12_R12,none,50,0.12,12,74428,2979,21274,21274,48664,1,2.7783479817708328,5.2533186848958335,32352,428,428,0.4297889811832514,0.549402598054912,0.006554783296603944,0.05328586766118551,
sddb,38,SDDB,holter_analytic,8.031666666666666,0.5,3.5,5.031666666666666,8.031666666666666,rr_38_clean.npz,I0_dS0.15_R5,none,50,0.15,5,74428,2979,21274,21274,48664,1,2.7791509331597215,5.252515733506945,32347,257,257,0.4297889811832514,0.549402598054912,0.006554783296603944,0.020794484940950445,
sddb,38,SDDB,holter_analytic,8.031666666666666,0.5,3.5,5.031666666666666,8.031666666666666,rr_38_clean.npz,I0_dS0.15_R8,none,50,0.15,8,74428,2979,21274,21274,48664,1,1.7010411241319439,6.330625542534722,39170,223,223,0.4297889811832514,0.549402598054912,0.006554783296603944,0.020794484940950445,
sddb,38,SDDB,holter_analytic,8.031666666666666,0.5,3.5,5.031666666666666,8.031666666666666,rr_38_clean.npz,I0_dS0.15_R10,none,50,0.15,10,74428,2979,21274,21274,48664,1,1.7007931857638887,6.330873480902778,39172,209,209,0.4297889811832514,0.549402598054912,0.006554783296603944,0.020794484940950445,
sddb,38,SDDB,holter_analytic,8.031666666666666,0.5,3.5,5.031666666666666,8.031666666666666,rr_38_clean.npz,I0_dS0.15_R12,none,50,0.15,12,74428,2979,21274,21274,48664,1,1.700435655381944,6.331231011284722,39174,196,196,0.4297889811832514,0.549402598054912,0.006554783296603944,0.020794484940950445,
