record_id,source_path,skipped,skip_reason,detector,collapse_role,total_hours_used,basal_start,basal_end,search_start,search_end,refractory_h,n_symbols,basal_idx_start,basal_idx_end,L,theta_delta_S,theta_R,n_episodes,search_hours,first_alarm_hr,alarmed,far_per_24h,error
16272,nsrdb_16272_clean.npz,False,,I0_dS0.10_R10,none,11.999739583333334,0.25,2.0,2.0,11.999739583333334,0.5,44722,931,7090,50,0.1,10,9.0,9.999739583333334,3.7045616319444443,1.0,21.600562514648818,
16272,nsrdb_16272_clean.npz,False,,I0_dS0.10_R12,none,11.999739583333334,0.25,2.0,2.0,11.999739583333334,0.5,44722,931,7090,50,0.1,12,8.0,9.999739583333334,3.705080295138889,1.0,19.200500013021173,
16272,nsrdb_16272_clean.npz,False,,I0_dS0.12_R5,none,11.999739583333334,0.25,2.0,2.0,11.999739583333334,0.5,44722,931,7090,50,0.12,5,8.0,9.999739583333334,3.705080295138889,1.0,19.200500013021173,
16272,nsrdb_16272_clean.npz,False,,I0_dS0.12_R8,none,11.999739583333334,0.25,2.0,2.0,11.999739583333334,0.5,44722,931,7090,50,0.12,8,6.0,9.999739583333334,3.705859375,1.0,14.400375009765881,
16272,nsrdb_16272_clean.npz,False,,I0_dS0.12_R10,none,11.999739583333334,0.25,2.0,2.0,11.999739583333334,0.5,44722,931,7090,50,0.12,10,6.0,9.999739583333334,3.706412760416667,1.0,14.400375009765881,
16272,nsrdb_16272_clean.npz,False,,I0_dS0.12_R12,none,11.999739583333334,0.25,2.0,2.0,11.999739583333334,0.5,44722,931,7090,50,0.12,12,5.0,9.999739583333334,5.109342447916666,1.0,12.000312508138233,
16272,nsrdb_16272_clean.npz,False,,I0_dS0.15_R5,none,11.999739583333334,0.25,2.0,2.0,11.999739583333334,0.5,44722,931,7090,50,0.15,5,3.0,9.999739583333334,5.110974392361111,1.0,7.2001875048829405,
16272,nsrdb_16272_clean.npz,False,,I0_dS0.15_R8,none,11.999739583333334,0.25,2.0,2.0,11.999739583333334,0.5,44722,931,7090,50,0.15,8,3.0,9.999739583333334,5.111779513888889,1.0,7.2001875048829405,
16272,nsrdb_16272_clean.npz,False,,I0_dS0.15_R10,none,11.999739583333334,0.25,2.0,2.0,11.999739583333334,0.5,44722,931,7090,50,0.15,10,3.0,9.999739583333334,5.112313368055555,1.0,7.2001875048829405,
16272,nsrdb_16272_clean.npz,False,,I0_dS0.15_R12,none,11.999739583333334,0.25,2.0,2.0,11.999739583333334,0.5,44722,931,7090,50,0.15,12,2.0,9.999739583333334,5.112860243055556,1.0,4.800125003255293,
16273,nsrdb_16273_clean.npz,False,,I0_dS0.08_R5,none,11.999830729166666,0.25,2.0,2.0,11.999830729166666,0.5,56188,1389,9557,50,0.08,5,17.0,9.999830729166666,2.2919661458333334,1.0,40.80069063669047,
16273,nsrdb_16273_clean.npz,False,,I0_dS0.08_R8,none,11.999830729166666,0.25,2.0,2.0,11.999830729166666,0.5,56188,1389,9557,50,0.08,8,17.0,9.999830729166666,2.2924956597222224,1.0,40.80069063669047,
16273,nsrdb_16273_clean.npz,False,,I0_dS0.08_R10,none,11.999830729166666,0.25,2.0,2.0,11.999830729166666,0.5,56188,1389,9557,50,0.08,10,16.0,9.999830729166666,2.764976128472222,1.0,38.400650011002796,
16273,nsrdb_16273_clean.npz,False,,I0_dS0.08_R12,none,11.999830729166666,0.25,2.0,2.0,11.999830729166666,0.5,56188,1389,9557,50,0.08,12,16.0,9.999830729166666,2.7653211805555555,1.0,38.400650011002796,
16273,nsrdb_16273_clean.npz,False,,I0_dS0.10_R5,none,11.999830729166666,0.25,2.0,2.0,11.999830729166666,0.5,56188,1389,9557,50,0.1,5,16.0,9.999830729166666,2.7648025173611113,1.0,38.400650011002796,
16273,nsrdb_16273_clean.npz,False,,I0_dS0.10_R8,none,11.999830729166666,0.25,2.0,2.0,11.999830729166666,0.5,56188,1389,9557,50,0.1,8,13.0,9.999830729166666,2.7653211805555555,1.0,31.20052813393977,
16273,nsrdb_16273_clean.npz,False,,I0_dS0.10_R10,none,11.999830729166666,0.25,2.0,2.0,11.999830729166666,0.5,56188,1389,9557,50,0.1,10,12.0,9.999830729166666,2.7656575520833333,1.0,28.800487508252097,
16273,nsrdb_16273_clean.npz,False,,I0_dS0.10_R12,none,11.999830729166666,0.25,2.0,2.0,11.999830729166666,0.5,56188,1389,9557,50,0.1,12,12.0,9.999830729166666,2.7660047743055554,1.0,28.800487508252097,
16273,nsrdb_16273_clean.npz,False,,I0_dS0.12_R5,none,11.999830729166666,0.25,2.0,2.0,11.999830729166666,0.5,56188,1389,9557,50,0.12,5,12.0,9.999830729166666,3.0017078993055555,1.0,28.800487508252097,
16273,nsrdb_16273_clean.npz,False,,I0_dS0.12_R8,none,11.999830729166666,0.25,2.0,2.0,11.999830729166666,0.5,56188,1389,9557,50,0.12,8,11.0,9.999830729166666,3.002341579861111,1.0,26.400446882564424,
